2019-01-01 01:13:42.724 [http-nio-8888-exec-4] INFO  com.course.controller.UserManager - cookies验证通过
2019-01-01 01:13:42.795 [http-nio-8888-exec-4] INFO  com.course.controller.UserManager - getUserInfo获取到的用户数量1
2019-01-01 01:13:46.458 [http-nio-8888-exec-6] INFO  com.course.controller.UserManager - cookies验证通过
2019-01-01 01:13:46.715 [http-nio-8888-exec-6] INFO  com.course.controller.UserManager - 更新用户数据条目为：1
2019-01-01 01:13:52.823 [http-nio-8888-exec-7] INFO  com.course.controller.UserManager - cookies验证通过
2019-01-01 01:13:53.047 [http-nio-8888-exec-7] INFO  com.course.controller.UserManager - 更新用户数据条目为：1
2019-01-01 01:22:06.026 [http-nio-8888-exec-9] INFO  com.course.controller.UserManager - 查询到的结果是1
2019-01-01 01:22:06.027 [http-nio-8888-exec-9] INFO  com.course.controller.UserManager - 登录的用户是:loginName
2019-01-01 01:22:06.144 [http-nio-8888-exec-10] INFO  com.course.controller.UserManager - 查询到的结果是0
2019-01-01 01:22:09.239 [http-nio-8888-exec-1] INFO  com.course.controller.UserManager - cookies验证通过
2019-01-01 01:22:09.279 [http-nio-8888-exec-1] INFO  com.course.controller.UserManager - 添加用户数是：1
2019-01-01 01:22:12.369 [http-nio-8888-exec-2] INFO  com.course.controller.UserManager - cookies验证通过
2019-01-01 01:22:12.375 [http-nio-8888-exec-2] INFO  com.course.controller.UserManager - getUserInfo获取到的用户数量1
2019-01-01 01:22:15.638 [http-nio-8888-exec-4] INFO  com.course.controller.UserManager - cookies验证通过
2019-01-01 01:22:15.720 [http-nio-8888-exec-4] INFO  com.course.controller.UserManager - 更新用户数据条目为：1
2019-01-01 01:22:21.806 [http-nio-8888-exec-5] INFO  com.course.controller.UserManager - cookies验证通过
2019-01-01 01:22:21.850 [http-nio-8888-exec-5] INFO  com.course.controller.UserManager - 更新用户数据条目为：1
2019-01-01 01:22:56.324 [http-nio-8888-exec-7] INFO  com.course.controller.UserManager - 查询到的结果是1
2019-01-01 01:22:56.324 [http-nio-8888-exec-7] INFO  com.course.controller.UserManager - 登录的用户是:loginName
2019-01-01 01:22:56.453 [http-nio-8888-exec-8] INFO  com.course.controller.UserManager - 查询到的结果是0
2019-01-01 01:22:59.547 [http-nio-8888-exec-9] INFO  com.course.controller.UserManager - cookies验证通过
2019-01-01 01:22:59.588 [http-nio-8888-exec-9] INFO  com.course.controller.UserManager - 添加用户数是：1
2019-01-01 01:23:02.699 [http-nio-8888-exec-10] INFO  com.course.controller.UserManager - cookies验证通过
2019-01-01 01:23:02.709 [http-nio-8888-exec-10] INFO  com.course.controller.UserManager - getUserInfo获取到的用户数量1
2019-01-01 01:23:05.970 [http-nio-8888-exec-2] INFO  com.course.controller.UserManager - cookies验证通过
2019-01-01 01:23:06.026 [http-nio-8888-exec-2] INFO  com.course.controller.UserManager - 更新用户数据条目为：1
2019-01-01 01:23:12.104 [http-nio-8888-exec-3] INFO  com.course.controller.UserManager - cookies验证通过
2019-01-01 01:23:12.200 [http-nio-8888-exec-3] INFO  com.course.controller.UserManager - 更新用户数据条目为：1
